customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-00867,Female,0,Yes,Yes,7,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,38.51,290.27,Yes
CUST-00868,Female,0,No,No,36,One year,DSL,No,No,Yes,Credit card (automatic),87.35,3169.03,No
CUST-00869,Male,0,No,No,63,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,19.91,1295.72,No
CUST-00870,Male,0,Yes,Yes,28,Month-to-month,No,Yes,No,Yes,Mailed check,62.16,1703.85,No
CUST-00871,Male,0,Yes,No,65,Two year,DSL,No,No,Yes,Electronic check,41.05,2597.83,No
CUST-00872,Male,0,No,No,9,Month-to-month,No,Yes,No,No,Bank transfer (automatic),51.91,437.96,Yes
CUST-00873,Male,0,Yes,Yes,71,Month-to-month,DSL,No,No,No,Electronic check,101.2,7214.29,No
CUST-00874,Male,0,No,No,57,One year,Fiber optic,No,No,Yes,Electronic check,58.06,3263.33,No
CUST-00875,Female,0,No,No,45,Month-to-month,No,Yes,Yes,No,Mailed check,42.91,1834.26,No
CUST-00876,Female,0,No,No,45,Month-to-month,Fiber optic,No,No,No,Mailed check,74.75,3370.96,No
CUST-00877,Female,1,Yes,No,68,Two year,No,Yes,No,Yes,Electronic check,57.89,3908.17,No
CUST-00878,Female,0,No,No,27,Month-to-month,No,Yes,Yes,Yes,Bank transfer (automatic),68.01,1749.92,No
CUST-00879,Female,0,Yes,No,12,One year,Fiber optic,No,No,No,Credit card (automatic),46.71,564.24,No
CUST-00880,Female,0,No,No,67,Month-to-month,No,No,No,Yes,Electronic check,47.7,3176.59,No
CUST-00881,Male,1,Yes,No,7,Month-to-month,DSL,No,No,Yes,Mailed check,49.25,428.55,Yes
CUST-00882,Female,0,No,No,48,One year,Fiber optic,No,No,No,Bank transfer (automatic),80.97,3891.0,No
CUST-00883,Male,0,No,Yes,19,Month-to-month,DSL,No,No,No,Mailed check,60.46,1178.04,No
CUST-00884,Male,0,Yes,No,67,Two year,No,No,No,No,Bank transfer (automatic),44.03,2949.15,No
CUST-00885,Female,0,Yes,Yes,71,Two year,Fiber optic,No,No,No,Mailed check,68.24,4815.16,No
CUST-00886,Female,0,No,No,34,Two year,Fiber optic,No,Yes,Yes,Electronic check,66.59,2239.68,Yes
CUST-00887,Male,1,Yes,No,38,Month-to-month,No,No,No,No,Credit card (automatic),76.47,2959.91,Yes
CUST-00888,Male,0,Yes,No,33,Month-to-month,DSL,Yes,No,No,Credit card (automatic),55.36,1864.27,No
CUST-00889,Male,0,Yes,No,31,Two year,No,No,No,Yes,Mailed check,63.45,1892.52,No
CUST-00890,Male,0,No,No,68,Month-to-month,DSL,No,No,Yes,Electronic check,73.43,4930.81,No
CUST-00891,Male,0,No,No,20,One year,Fiber optic,Yes,Yes,Yes,Electronic check,44.81,836.55,No
CUST-00892,Female,0,Yes,No,70,Two year,Fiber optic,No,No,No,Credit card (automatic),82.72,5843.4,No
CUST-00893,Female,0,No,No,47,Month-to-month,Fiber optic,No,No,No,Credit card (automatic),65.33,2983.94,No
CUST-00894,Female,0,Yes,No,70,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,42.98,3047.92,No
CUST-00895,Female,0,Yes,Yes,44,One year,Fiber optic,No,No,Yes,Credit card (automatic),42.83,1904.44,No
CUST-00896,Female,1,Yes,No,59,One year,No,No,No,No,Electronic check,63.01,3724.93,No
CUST-00897,Female,0,Yes,No,35,Month-to-month,DSL,No,Yes,Yes,Mailed check,54.0,1866.35,No
CUST-00898,Male,0,Yes,No,33,One year,DSL,No,No,No,Electronic check,80.09,2702.4,No
CUST-00899,Male,0,No,No,18,Two year,DSL,No,No,Yes,Bank transfer (automatic),59.26,1072.35,No
CUST-00900,Female,0,Yes,No,15,Month-to-month,Fiber optic,No,No,No,Bank transfer (automatic),71.06,993.69,Yes
CUST-00901,Male,0,No,No,2,Month-to-month,DSL,No,Yes,Yes,Credit card (automatic),48.03,35.49,No
CUST-00902,Male,0,Yes,Yes,27,One year,DSL,Yes,Yes,Yes,Credit card (automatic),64.54,1660.34,No
CUST-00903,Male,0,Yes,No,72,One year,No,No,No,Yes,Bank transfer (automatic),91.31,6634.34,No
CUST-00904,Female,1,Yes,No,68,Two year,No,No,No,No,Bank transfer (automatic),62.04,4289.93,No
CUST-00905,Male,0,No,No,50,Month-to-month,No,No,Yes,Yes,Bank transfer (automatic),53.94,2751.31,Yes
CUST-00906,Female,0,No,No,26,Two year,DSL,No,No,No,Mailed check,47.72,1233.56,Yes
CUST-00907,Male,0,Yes,Yes,37,One year,Fiber optic,Yes,Yes,Yes,Bank transfer (automatic),64.62,2319.62,No
CUST-00908,Male,0,Yes,No,55,One year,DSL,Yes,No,Yes,Electronic check,93.19,5072.75,No
CUST-00909,Male,0,Yes,No,0,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,37.73,0.0,No
CUST-00910,Male,1,No,No,67,Month-to-month,Fiber optic,No,Yes,Yes,Credit card (automatic),64.0,4285.72,No
CUST-00911,Female,0,Yes,No,63,Month-to-month,No,Yes,No,Yes,Mailed check,30.72,2004.73,No
CUST-00912,Male,1,No,No,70,Month-to-month,Fiber optic,No,No,Yes,Credit card (automatic),56.79,4044.48,Yes
CUST-00913,Male,0,Yes,No,6,Month-to-month,DSL,No,No,Yes,Electronic check,70.26,397.14,Yes
CUST-00914,Female,0,Yes,Yes,69,Two year,Fiber optic,No,No,No,Mailed check,33.39,2192.08,No
CUST-00915,Female,0,No,Yes,44,Month-to-month,No,No,Yes,Yes,Mailed check,56.1,2410.05,No
CUST-00916,Male,0,Yes,No,40,Two year,DSL,Yes,Yes,Yes,Credit card (automatic),70.81,2891.83,No
CUST-00917,Female,0,Yes,No,13,Month-to-month,No,No,No,No,Mailed check,67.62,890.64,No
CUST-00918,Female,0,No,No,35,Two year,DSL,No,No,Yes,Bank transfer (automatic),71.78,2494.52,No
CUST-00919,Male,0,Yes,No,26,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,45.51,1161.99,No
CUST-00920,Female,1,Yes,Yes,72,One year,No,No,No,Yes,Bank transfer (automatic),70.8,5060.06,No
CUST-00921,Female,0,Yes,Yes,24,One year,DSL,No,Yes,Yes,Mailed check,53.0,1211.81,No
CUST-00922,Female,0,No,No,15,Two year,Fiber optic,Yes,Yes,Yes,Bank transfer (automatic),79.28,1292.8,No
CUST-00923,Male,0,No,No,69,Month-to-month,DSL,No,No,No,Bank transfer (automatic),18.79,1382.43,Yes
CUST-00924,Male,0,Yes,No,13,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,59.21,728.64,Yes
CUST-00925,Male,1,No,No,66,Two year,Fiber optic,Yes,No,No,Electronic check,66.98,4332.99,No
CUST-00926,Female,0,No,No,70,Month-to-month,No,Yes,Yes,No,Electronic check,91.99,6447.75,No
CUST-00927,Female,0,No,No,22,One year,No,No,No,Yes,Electronic check,66.74,1460.91,Yes
CUST-00928,Male,0,No,Yes,50,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer (automatic),68.77,3469.91,No
CUST-00929,Male,0,No,No,58,Month-to-month,Fiber optic,No,No,Yes,Mailed check,72.51,4248.31,No
CUST-00930,Female,0,No,No,39,One year,DSL,No,No,Yes,Credit card (automatic),90.06,3453.84,No
CUST-00931,Female,0,Yes,Yes,50,One year,Fiber optic,No,No,No,Electronic check,57.36,2932.01,Yes
CUST-00932,Female,0,Yes,Yes,9,One year,Fiber optic,No,No,Yes,Bank transfer (automatic),36.94,314.8,No
CUST-00933,Male,0,No,No,37,Month-to-month,DSL,No,No,Yes,Bank transfer (automatic),33.11,1255.47,Yes
CUST-00934,Female,0,Yes,No,37,One year,No,No,Yes,No,Electronic check,78.28,2883.29,No
CUST-00935,Male,0,No,No,41,Two year,DSL,No,Yes,No,Bank transfer (automatic),69.46,2893.98,Yes
CUST-00936,Female,1,Yes,No,68,Month-to-month,DSL,No,No,Yes,Electronic check,59.87,3953.05,No
CUST-00937,Male,0,No,No,60,Month-to-month,No,Yes,Yes,No,Credit card (automatic),53.28,3233.72,No
CUST-00938,Male,0,Yes,No,44,Month-to-month,Fiber optic,No,Yes,No,Mailed check,68.62,2977.68,Yes
CUST-00939,Male,0,No,No,29,One year,Fiber optic,Yes,Yes,No,Credit card (automatic),69.19,2010.18,No
CUST-00940,Female,0,Yes,Yes,29,Month-to-month,DSL,No,No,Yes,Bank transfer (automatic),74.6,2225.64,Yes
CUST-00941,Female,1,Yes,No,1,One year,Fiber optic,No,No,No,Mailed check,42.83,2.67,No
CUST-00942,Male,0,No,No,40,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,29.71,1140.4,No
CUST-00943,Female,0,No,No,18,One year,DSL,No,No,Yes,Electronic check,46.73,822.54,No
CUST-00944,Male,0,No,No,64,Two year,Fiber optic,No,No,Yes,Electronic check,37.98,2408.97,No
CUST-00945,Male,0,No,No,56,Month-to-month,DSL,No,Yes,Yes,Mailed check,36.94,2016.13,No
CUST-00946,Male,0,Yes,Yes,66,Month-to-month,DSL,No,No,Yes,Bank transfer (automatic),96.39,6367.05,Yes
CUST-00947,Female,0,No,No,72,Month-to-month,DSL,No,No,Yes,Mailed check,19.66,1423.43,No
CUST-00948,Male,0,Yes,No,29,Month-to-month,DSL,Yes,No,Yes,Electronic check,74.39,2180.46,No
CUST-00949,Female,0,No,Yes,31,Month-to-month,DSL,No,No,No,Electronic check,83.14,2536.36,Yes
CUST-00950,Male,0,Yes,No,44,Two year,Fiber optic,No,No,Yes,Mailed check,84.75,3681.8,No
CUST-00951,Male,0,Yes,No,31,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,70.54,2180.81,No
CUST-00952,Male,0,No,Yes,20,Month-to-month,DSL,No,No,No,Bank transfer (automatic),91.4,1815.75,Yes
CUST-00953,Female,0,No,Yes,51,Month-to-month,Fiber optic,No,No,Yes,Mailed check,100.67,5122.88,Yes
CUST-00954,Male,0,Yes,No,32,Month-to-month,DSL,Yes,Yes,No,Electronic check,58.96,1851.36,No
CUST-00955,Female,0,No,Yes,68,Two year,Fiber optic,No,Yes,Yes,Mailed check,73.95,5045.1,No
CUST-00956,Female,0,No,Yes,16,Month-to-month,No,No,No,No,Mailed check,90.52,1401.2,No
CUST-00957,Male,0,Yes,No,32,Month-to-month,Fiber optic,No,No,Yes,Electronic check,47.76,1522.21,Yes
CUST-00958,Female,0,No,No,38,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,60.1,2268.48,No
CUST-00959,Female,0,Yes,No,66,Two year,DSL,No,Yes,No,Credit card (automatic),52.48,3462.01,No
CUST-00960,Male,0,Yes,No,42,Two year,DSL,No,No,Yes,Mailed check,74.22,3176.5,No
CUST-00961,Male,1,No,No,5,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer (automatic),27.04,69.47,No
CUST-00962,Male,0,Yes,No,24,One year,Fiber optic,Yes,No,Yes,Credit card (automatic),93.73,2129.95,Yes
CUST-00963,Female,0,Yes,No,64,Two year,Fiber optic,No,Yes,No,Electronic check,75.68,4813.81,No
CUST-00964,Male,0,No,No,19,One year,No,Yes,Yes,Yes,Bank transfer (automatic),76.8,1401.63,No
CUST-00965,Female,0,Yes,No,24,Month-to-month,Fiber optic,No,No,No,Credit card (automatic),18.0,281.38,Yes
CUST-00966,Female,0,No,No,11,One year,No,No,Yes,No,Electronic check,44.2,573.52,No
CUST-00967,Female,0,No,No,52,One year,Fiber optic,No,No,Yes,Mailed check,94.81,4958.11,Yes
CUST-00968,Male,0,Yes,No,10,Month-to-month,DSL,No,Yes,No,Electronic check,61.45,647.86,No
CUST-00969,Female,0,No,No,26,Month-to-month,DSL,No,No,No,Electronic check,30.52,779.25,No
CUST-00970,Male,0,Yes,No,51,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,69.43,3561.97,No
CUST-00971,Male,0,No,No,65,Month-to-month,DSL,No,No,Yes,Electronic check,78.58,5086.57,No
CUST-00972,Male,1,Yes,No,16,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card (automatic),75.63,1250.8,No
CUST-00973,Male,0,No,No,24,Two year,Fiber optic,Yes,No,No,Electronic check,61.99,1497.21,No
CUST-00974,Male,0,Yes,Yes,8,Two year,Fiber optic,Yes,Yes,Yes,Bank transfer (automatic),87.71,699.85,No
CUST-00975,Male,0,No,Yes,31,Month-to-month,Fiber optic,No,No,Yes,Electronic check,50.96,1581.71,Yes
CUST-00976,Male,0,Yes,Yes,72,Month-to-month,Fiber optic,Yes,No,No,Bank transfer (automatic),75.8,5530.87,No
CUST-00977,Male,0,Yes,No,22,One year,Fiber optic,Yes,Yes,No,Bank transfer (automatic),67.7,1497.77,No
CUST-00978,Female,0,Yes,No,18,Month-to-month,No,No,Yes,Yes,Electronic check,62.34,1070.64,No
CUST-00979,Male,0,No,Yes,29,Month-to-month,DSL,Yes,Yes,No,Mailed check,57.42,1681.99,No
CUST-00980,Female,1,No,No,65,Two year,No,No,Yes,No,Credit card (automatic),58.13,3802.9,No
CUST-00981,Female,0,Yes,Yes,39,Month-to-month,DSL,No,No,Yes,Bank transfer (automatic),65.65,2553.11,No
CUST-00982,Female,0,Yes,Yes,44,Month-to-month,DSL,No,No,Yes,Credit card (automatic),59.15,2599.99,No
CUST-00983,Female,0,Yes,No,56,One year,Fiber optic,Yes,No,No,Mailed check,79.66,4407.65,Yes
CUST-00984,Female,0,Yes,No,52,One year,DSL,Yes,No,Yes,Electronic check,54.28,2827.41,No
CUST-00985,Female,0,No,No,43,Month-to-month,DSL,No,Yes,No,Mailed check,96.37,4083.19,No
CUST-00986,Female,0,No,No,40,One year,DSL,No,Yes,Yes,Mailed check,53.39,2123.06,No
CUST-00987,Female,0,No,No,38,Two year,Fiber optic,Yes,Yes,No,Credit card (automatic),83.4,3135.73,No
CUST-00988,Male,0,Yes,Yes,13,Month-to-month,Fiber optic,No,Yes,No,Mailed check,84.26,1144.53,Yes
CUST-00989,Male,0,Yes,No,30,One year,DSL,No,No,Yes,Bank transfer (automatic),68.32,2127.1,No
CUST-00990,Female,0,No,No,61,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer (automatic),66.54,4001.72,No
CUST-00991,Male,1,Yes,Yes,2,Month-to-month,DSL,No,Yes,No,Mailed check,50.42,100.61,Yes
CUST-00992,Female,0,No,No,60,Month-to-month,No,No,Yes,No,Mailed check,54.66,3264.08,No
CUST-00993,Male,0,Yes,No,41,Month-to-month,DSL,No,No,Yes,Credit card (automatic),69.4,2868.62,Yes
CUST-00994,Male,1,Yes,No,25,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,64.1,1607.31,No
CUST-00995,Female,1,No,No,8,Two year,Fiber optic,No,No,Yes,Mailed check,88.66,689.91,Yes
CUST-00996,Female,0,Yes,No,55,Month-to-month,Fiber optic,No,No,Yes,Bank transfer (automatic),55.91,3079.74,Yes
CUST-00997,Female,0,No,Yes,0,Two year,No,No,No,Yes,Electronic check,57.12,0.0,Yes
CUST-00998,Male,0,Yes,No,39,Month-to-month,Fiber optic,No,No,Yes,Bank transfer (automatic),31.71,1316.15,Yes
CUST-00999,Female,0,Yes,No,11,Two year,Fiber optic,No,No,Yes,Credit card (automatic),77.87,816.89,No
CUST-01000,Female,0,Yes,Yes,66,Month-to-month,Fiber optic,No,No,No,Mailed check,76.06,5032.83,No
CUST-01001,Female,0,Yes,Yes,13,Month-to-month,Fiber optic,Yes,No,No,Bank transfer (automatic),84.54,1124.5,Yes
CUST-01002,Female,0,No,No,58,One year,Fiber optic,No,No,No,Mailed check,85.67,4990.78,Yes
CUST-01003,Female,1,Yes,Yes,41,One year,DSL,No,No,No,Bank transfer (automatic),80.78,3297.09,Yes
CUST-01004,Female,0,No,No,2,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,81.62,231.65,Yes
CUST-01005,Male,0,No,No,52,Month-to-month,DSL,No,No,Yes,Bank transfer (automatic),77.2,3909.96,No
CUST-01006,Female,0,Yes,Yes,64,One year,No,No,No,Yes,Mailed check,80.28,5083.22,No
CUST-01007,Female,1,Yes,No,16,One year,No,No,No,Yes,Electronic check,28.16,483.74,No
CUST-01008,Female,1,Yes,Yes,70,Month-to-month,DSL,No,No,No,Credit card (automatic),43.0,2965.99,No
CUST-01009,Female,0,No,No,58,One year,Fiber optic,Yes,No,No,Electronic check,39.74,2257.99,No
CUST-01010,Female,0,No,No,54,Month-to-month,Fiber optic,No,No,No,Bank transfer (automatic),90.4,4858.24,Yes
CUST-01011,Male,0,Yes,Yes,24,Month-to-month,Fiber optic,Yes,No,Yes,Credit card (automatic),49.34,1144.88,Yes
CUST-01012,Female,0,No,No,8,One year,Fiber optic,No,No,Yes,Credit card (automatic),52.54,452.17,Yes
CUST-01013,Male,0,Yes,No,31,Two year,Fiber optic,No,No,No,Bank transfer (automatic),65.13,2064.25,No
CUST-01014,Male,0,Yes,No,58,Month-to-month,DSL,No,Yes,Yes,Bank transfer (automatic),40.13,2331.96,No
CUST-01015,Female,0,Yes,No,42,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer (automatic),72.61,3102.35,No
CUST-01016,Female,0,No,No,47,Month-to-month,DSL,No,No,No,Credit card (automatic),22.39,983.01,No
CUST-01017,Male,0,Yes,No,57,One year,DSL,No,Yes,No,Credit card (automatic),41.45,2366.44,No
CUST-01018,Male,0,Yes,Yes,24,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,68.98,1722.92,No
CUST-01019,Male,0,Yes,No,2,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,40.17,129.18,No
CUST-01020,Male,0,No,Yes,64,Month-to-month,No,Yes,No,No,Electronic check,90.98,5894.53,No
CUST-01021,Male,0,Yes,No,44,Two year,DSL,No,Yes,No,Credit card (automatic),65.93,2871.42,No
CUST-01022,Male,0,Yes,No,41,Month-to-month,Fiber optic,No,Yes,Yes,Credit card (automatic),87.64,3639.1,No
CUST-01023,Female,0,Yes,No,41,One year,No,No,No,No,Bank transfer (automatic),72.16,2937.22,No
CUST-01024,Female,0,No,No,62,Month-to-month,Fiber optic,No,No,Yes,Bank transfer (automatic),64.76,4044.88,No
CUST-01025,Female,1,Yes,Yes,56,Month-to-month,No,No,No,No,Electronic check,45.07,2589.46,No
CUST-01026,Male,0,No,No,48,Month-to-month,No,No,Yes,Yes,Credit card (automatic),83.58,3972.14,No
CUST-01027,Male,1,Yes,No,57,Month-to-month,No,Yes,No,No,Electronic check,73.83,4115.52,Yes
CUST-01028,Male,1,Yes,No,21,Month-to-month,No,Yes,No,No,Bank transfer (automatic),106.69,2332.87,No
CUST-01029,Female,0,No,No,51,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,81.57,4184.48,No
CUST-01030,Male,0,No,Yes,71,Month-to-month,Fiber optic,No,No,Yes,Mailed check,57.05,4045.2,No
CUST-01031,Male,0,Yes,No,17,Month-to-month,No,No,No,No,Electronic check,70.79,1195.33,Yes
CUST-01032,Male,0,No,Yes,41,Month-to-month,No,No,No,Yes,Electronic check,73.44,2906.23,Yes
CUST-01033,Female,0,No,Yes,49,Month-to-month,DSL,No,No,No,Mailed check,88.26,4335.18,Yes
CUST-01034,Male,0,Yes,No,37,Month-to-month,DSL,No,No,Yes,Mailed check,91.44,3356.75,Yes
CUST-01035,Male,1,No,No,70,Month-to-month,DSL,No,No,Yes,Credit card (automatic),61.76,4325.82,No
CUST-01036,Female,0,No,Yes,29,One year,No,No,No,No,Bank transfer (automatic),40.69,1181.52,Yes
CUST-01037,Female,0,Yes,Yes,15,Two year,DSL,Yes,No,Yes,Electronic check,27.92,249.91,No
CUST-01038,Male,0,No,No,9,One year,DSL,Yes,No,No,Credit card (automatic),42.21,404.39,No
CUST-01039,Male,0,Yes,Yes,61,Month-to-month,Fiber optic,No,No,Yes,Bank transfer (automatic),53.16,3252.21,Yes
CUST-01040,Female,0,Yes,Yes,50,Two year,DSL,No,No,Yes,Credit card (automatic),95.09,4770.66,No
CUST-01041,Female,0,No,Yes,42,Two year,No,No,No,Yes,Credit card (automatic),95.39,3997.21,Yes
CUST-01042,Female,0,No,Yes,31,Month-to-month,Fiber optic,No,No,Yes,Bank transfer (automatic),84.2,2612.65,No
CUST-01043,Male,0,No,No,29,Month-to-month,DSL,No,No,No,Electronic check,89.61,2607.33,Yes
CUST-01044,Male,0,No,No,68,One year,DSL,No,Yes,Yes,Mailed check,50.85,3471.51,No
CUST-01045,Female,0,No,No,49,Two year,No,Yes,No,Yes,Bank transfer (automatic),34.69,1723.59,Yes
CUST-01046,Male,0,Yes,No,70,One year,Fiber optic,No,Yes,No,Electronic check,44.87,3155.04,No
CUST-01047,Male,1,No,No,58,One year,Fiber optic,No,No,Yes,Credit card (automatic),24.3,1501.89,No
CUST-01048,Female,0,No,No,56,One year,DSL,Yes,Yes,Yes,Mailed check,42.72,2356.02,No
CUST-01049,Female,0,No,No,40,Two year,No,No,No,No,Bank transfer (automatic),54.88,2176.45,No
CUST-01050,Male,0,Yes,No,17,Month-to-month,Fiber optic,No,No,No,Credit card (automatic),68.33,1246.26,No
CUST-01051,Female,0,Yes,No,47,Month-to-month,Fiber optic,No,No,Yes,Credit card (automatic),67.71,3174.64,Yes
CUST-01052,Male,0,Yes,No,52,Two year,Fiber optic,Yes,No,No,Bank transfer (automatic),51.21,2709.5,Yes
CUST-01053,Female,0,Yes,No,38,Month-to-month,No,No,No,Yes,Mailed check,76.38,2909.22,No
CUST-01054,Female,1,Yes,No,1,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer (automatic),51.59,40.2,No
CUST-01055,Male,0,No,No,70,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer (automatic),65.2,4613.31,Yes
CUST-01056,Female,0,No,Yes,60,Month-to-month,No,No,Yes,No,Credit card (automatic),42.8,2593.92,No
CUST-01057,Male,0,Yes,No,25,Month-to-month,No,No,No,Yes,Electronic check,86.77,2092.55,No
CUST-01058,Female,0,Yes,No,36,One year,Fiber optic,No,No,No,Electronic check,65.42,2363.79,No
CUST-01059,Male,0,No,Yes,9,Month-to-month,Fiber optic,No,No,Yes,Electronic check,78.58,657.47,No
CUST-01060,Male,0,Yes,No,68,One year,Fiber optic,No,No,Yes,Credit card (automatic),40.68,2829.8,Yes
CUST-01061,Female,0,No,No,16,Month-to-month,Fiber optic,No,No,No,Bank transfer (automatic),68.49,1183.52,Yes
CUST-01062,Female,0,Yes,Yes,27,Two year,DSL,No,No,No,Bank transfer (automatic),76.45,2157.85,No
CUST-01063,Male,0,Yes,No,31,One year,Fiber optic,No,No,Yes,Electronic check,24.12,765.6,No
CUST-01064,Female,0,Yes,Yes,19,Two year,Fiber optic,No,Yes,Yes,Electronic check,88.36,1655.76,Yes
CUST-01065,Female,0,No,No,46,Month-to-month,Fiber optic,No,No,No,Bank transfer (automatic),40.01,1856.55,No
CUST-01066,Male,0,Yes,No,72,Month-to-month,No,No,No,Yes,Bank transfer (automatic),69.22,4936.85,No
CUST-01067,Female,0,No,No,62,One year,DSL,No,No,Yes,Mailed check,100.75,6363.77,No
CUST-01068,Female,0,Yes,No,38,Two year,No,No,No,Yes,Electronic check,84.1,3255.52,No
CUST-01069,Male,0,Yes,No,9,Month-to-month,DSL,No,Yes,No,Mailed check,35.2,332.03,No
CUST-01070,Male,1,No,No,63,One year,DSL,No,Yes,Yes,Bank transfer (automatic),61.44,3920.57,No
CUST-01071,Female,0,Yes,No,18,One year,DSL,No,No,Yes,Electronic check,89.67,1589.47,Yes
CUST-01072,Male,0,Yes,No,66,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,48.66,3156.16,No
CUST-01073,Female,0,No,No,28,One year,Fiber optic,No,No,Yes,Bank transfer (automatic),57.8,1507.74,No
CUST-01074,Female,0,No,No,37,Month-to-month,DSL,No,No,Yes,Electronic check,57.24,2122.03,No
CUST-01075,Male,0,Yes,No,31,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,76.4,2357.99,Yes
CUST-01076,Male,0,Yes,No,33,Two year,Fiber optic,Yes,No,No,Bank transfer (automatic),34.26,1156.54,No
CUST-01077,Female,0,No,Yes,12,Month-to-month,DSL,No,No,Yes,Electronic check,77.52,930.89,Yes
CUST-01078,Male,1,No,Yes,40,One year,Fiber optic,No,No,Yes,Mailed check,52.54,2125.29,No
CUST-01079,Male,0,No,No,29,One year,DSL,Yes,No,No,Bank transfer (automatic),64.77,1918.88,Yes
CUST-01080,Female,1,No,Yes,61,Two year,DSL,No,No,Yes,Electronic check,60.5,3617.49,No
CUST-01081,Female,0,No,No,34,Month-to-month,DSL,No,No,Yes,Bank transfer (automatic),77.0,2661.44,No
CUST-01082,Female,0,Yes,No,70,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card (automatic),64.58,4500.27,No
CUST-01083,Female,0,Yes,No,21,Month-to-month,Fiber optic,No,No,No,Credit card (automatic),93.81,1995.89,No
CUST-01084,Female,0,No,Yes,23,One year,No,Yes,No,No,Mailed check,84.79,2001.28,No
CUST-01085,Male,0,No,No,2,Month-to-month,Fiber optic,No,No,No,Mailed check,49.09,149.63,No
CUST-01086,Female,0,No,No,53,One year,Fiber optic,No,No,No,Bank transfer (automatic),92.31,4898.89,No
CUST-01087,Female,0,No,Yes,5,Month-to-month,DSL,No,No,Yes,Bank transfer (automatic),71.39,365.87,No
CUST-01088,Female,0,Yes,No,20,Month-to-month,DSL,No,Yes,No,Bank transfer (automatic),68.4,1412.6,Yes
CUST-01089,Female,0,No,No,66,Two year,Fiber optic,No,Yes,Yes,Mailed check,81.96,5334.3,No
CUST-01090,Male,0,No,No,44,Two year,DSL,No,No,Yes,Electronic check,44.18,1896.34,No
CUST-01091,Female,0,Yes,No,40,Month-to-month,DSL,No,No,Yes,Electronic check,37.41,1482.44,No
CUST-01092,Male,1,No,Yes,58,One year,No,No,No,Yes,Credit card (automatic),65.5,3732.36,No
CUST-01093,Female,0,No,No,56,Month-to-month,DSL,Yes,No,Yes,Mailed check,52.87,2947.13,No
CUST-01094,Male,0,Yes,No,64,One year,DSL,No,No,Yes,Mailed check,106.47,6797.76,No
CUST-01095,Male,0,No,Yes,48,Month-to-month,No,Yes,No,No,Bank transfer (automatic),49.71,2390.44,No
CUST-01096,Male,1,No,No,32,Month-to-month,DSL,No,No,No,Electronic check,65.8,2102.76,No
CUST-01097,Female,0,No,No,9,Month-to-month,Fiber optic,No,Yes,No,Mailed check,68.84,673.03,No
